img,date,mean_tiff_val
wq_images/wq_map2020-12-08.tiff,2020-12-08,150.3066648888889
wq_images/wq_map2020-12-09.tiff,2020-12-09,151.64684444444444
wq_images/wq_map2020-12-10.tiff,2020-12-10,147.57144133333333
wq_images/wq_map2020-12-11.tiff,2020-12-11,145.98559066666667
wq_images/wq_map2020-12-12.tiff,2020-12-12,151.58482666666666
wq_images/wq_map2020-12-13.tiff,2020-12-13,150.11615111111112
wq_images/wq_map2020-12-14.tiff,2020-12-14,147.61583644444445
wq_images/wq_map2020-12-15.tiff,2020-12-15,149.93277644444444
wq_images/wq_map2020-12-16.tiff,2020-12-16,150.489008
wq_images/wq_map2020-12-17.tiff,2020-12-17,149.4508991111111
wq_images/wq_map2020-12-18.tiff,2020-12-18,148.0477368888889
wq_images/wq_map2020-12-19.tiff,2020-12-19,142.4477782222222
wq_images/wq_map2020-12-20.tiff,2020-12-20,149.48630844444443
wq_images/wq_map2020-12-21.tiff,2020-12-21,150.2577808888889
wq_images/wq_map2020-12-22.tiff,2020-12-22,151.8508231111111
wq_images/wq_map2020-12-23.tiff,2020-12-23,151.1751311111111
wq_images/wq_map2020-12-24.tiff,2020-12-24,146.959612
wq_images/wq_map2020-12-25.tiff,2020-12-25,156.655792
wq_images/wq_map2020-12-26.tiff,2020-12-26,149.44693733333332
wq_images/wq_map2020-12-27.tiff,2020-12-27,143.63547555555556
wq_images/wq_map2020-12-28.tiff,2020-12-28,141.49565955555556
wq_images/wq_map2020-12-29.tiff,2020-12-29,139.86253555555555
wq_images/wq_map2020-12-30.tiff,2020-12-30,146.98532
wq_images/wq_map2020-12-31.tiff,2020-12-31,148.01342266666666
wq_images/wq_map2021-01-01.tiff,2021-01-01,149.61040177777778
wq_images/wq_map2021-01-02.tiff,2021-01-02,151.181756
wq_images/wq_map2021-01-03.tiff,2021-01-03,149.21858933333334
wq_images/wq_map2021-01-04.tiff,2021-01-04,146.06090933333334
wq_images/wq_map2021-01-05.tiff,2021-01-05,138.728068
wq_images/wq_map2021-01-06.tiff,2021-01-06,147.53430755555556
wq_images/wq_map2021-01-07.tiff,2021-01-07,151.15892177777778
wq_images/wq_map2021-01-08.tiff,2021-01-08,151.65824977777777
wq_images/wq_map2021-01-09.tiff,2021-01-09,151.71701244444444
wq_images/wq_map2021-01-10.tiff,2021-01-10,151.64672222222222
wq_images/wq_map2021-01-11.tiff,2021-01-11,143.5575048888889
wq_images/wq_map2021-01-12.tiff,2021-01-12,150.49060088888888
wq_images/wq_map2021-01-13.tiff,2021-01-13,151.9676511111111
wq_images/wq_map2021-01-14.tiff,2021-01-14,151.76988
wq_images/wq_map2021-01-15.tiff,2021-01-15,146.35517155555556
wq_images/wq_map2021-01-16.tiff,2021-01-16,148.19234577777777
wq_images/wq_map2021-01-17.tiff,2021-01-17,143.45310044444443
wq_images/wq_map2021-01-18.tiff,2021-01-18,151.91362444444445
wq_images/wq_map2021-01-19.tiff,2021-01-19,149.36730666666668
wq_images/wq_map2021-01-20.tiff,2021-01-20,146.603636
wq_images/wq_map2021-01-21.tiff,2021-01-21,144.920832
wq_images/wq_map2021-01-22.tiff,2021-01-22,138.65590533333332
wq_images/wq_map2021-01-23.tiff,2021-01-23,139.18775333333335
wq_images/wq_map2021-01-24.tiff,2021-01-24,138.37551244444444
wq_images/wq_map2021-01-25.tiff,2021-01-25,148.222176
wq_images/wq_map2021-01-26.tiff,2021-01-26,149.5326951111111
wq_images/wq_map2021-01-27.tiff,2021-01-27,153.05637777777778
wq_images/wq_map2021-01-28.tiff,2021-01-28,142.99726
wq_images/wq_map2021-01-29.tiff,2021-01-29,150.99889511111112
wq_images/wq_map2021-01-30.tiff,2021-01-30,148.35350888888888
wq_images/wq_map2021-01-31.tiff,2021-01-31,150.80397866666667
wq_images/wq_map2021-02-01.tiff,2021-02-01,143.16021777777777
wq_images/wq_map2021-02-02.tiff,2021-02-02,151.37202222222223
wq_images/wq_map2021-02-03.tiff,2021-02-03,158.99590355555554
wq_images/wq_map2021-02-04.tiff,2021-02-04,154.37663644444444
wq_images/wq_map2021-02-05.tiff,2021-02-05,152.05521644444445
wq_images/wq_map2021-02-06.tiff,2021-02-06,150.9905662222222
wq_images/wq_map2021-02-07.tiff,2021-02-07,151.51165155555555
wq_images/wq_map2021-02-08.tiff,2021-02-08,150.4875408888889
wq_images/wq_map2021-02-09.tiff,2021-02-09,149.29163644444444
wq_images/wq_map2021-02-10.tiff,2021-02-10,150.68652088888888
wq_images/wq_map2021-02-11.tiff,2021-02-11,151.68362533333334
wq_images/wq_map2021-02-12.tiff,2021-02-12,145.63859066666666
wq_images/wq_map2021-02-13.tiff,2021-02-13,144.8034382222222
wq_images/wq_map2021-02-14.tiff,2021-02-14,149.91603644444444
wq_images/wq_map2021-02-15.tiff,2021-02-15,148.88471822222223
wq_images/wq_map2021-02-16.tiff,2021-02-16,150.71925466666667
wq_images/wq_map2021-02-17.tiff,2021-02-17,155.36758666666665
wq_images/wq_map2021-02-18.tiff,2021-02-18,150.73198222222223
wq_images/wq_map2021-02-19.tiff,2021-02-19,148.05440222222222
wq_images/wq_map2021-02-20.tiff,2021-02-20,151.90017422222223
wq_images/wq_map2021-02-21.tiff,2021-02-21,149.47030755555556
wq_images/wq_map2021-02-22.tiff,2021-02-22,146.531048
wq_images/wq_map2021-02-23.tiff,2021-02-23,157.8780448888889
wq_images/wq_map2021-02-24.tiff,2021-02-24,152.0144368888889
wq_images/wq_map2021-02-25.tiff,2021-02-25,145.40402622222223
wq_images/wq_map2021-02-26.tiff,2021-02-26,144.60928222222222
wq_images/wq_map2021-02-27.tiff,2021-02-27,149.28519111111112
wq_images/wq_map2021-02-28.tiff,2021-02-28,147.77172533333334
wq_images/wq_map2021-03-01.tiff,2021-03-01,147.611752
wq_images/wq_map2021-03-02.tiff,2021-03-02,188.36507733333335
wq_images/wq_map2021-03-03.tiff,2021-03-03,146.2886951111111
wq_images/wq_map2021-03-04.tiff,2021-03-04,143.21832844444444
wq_images/wq_map2021-03-05.tiff,2021-03-05,151.24389911111112
wq_images/wq_map2021-03-06.tiff,2021-03-06,151.02986177777777
wq_images/wq_map2021-03-07.tiff,2021-03-07,150.4896488888889
wq_images/wq_map2021-03-08.tiff,2021-03-08,138.3624848888889
wq_images/wq_map2021-03-09.tiff,2021-03-09,148.95398177777778
wq_images/wq_map2021-03-10.tiff,2021-03-10,151.38106933333333
wq_images/wq_map2021-03-11.tiff,2021-03-11,148.97970933333335
wq_images/wq_map2021-03-12.tiff,2021-03-12,143.07584088888888
wq_images/wq_map2021-03-13.tiff,2021-03-13,196.88075155555555
wq_images/wq_map2021-03-14.tiff,2021-03-14,148.9040071111111
wq_images/wq_map2021-03-15.tiff,2021-03-15,148.7095151111111
wq_images/wq_map2021-03-16.tiff,2021-03-16,151.66456044444445
wq_images/wq_map2021-03-17.tiff,2021-03-17,149.3745448888889
wq_images/wq_map2021-03-18.tiff,2021-03-18,145.83517777777777
wq_images/wq_map2021-03-19.tiff,2021-03-19,146.29132577777779
wq_images/wq_map2021-03-20.tiff,2021-03-20,144.08795377777778
wq_images/wq_map2021-03-21.tiff,2021-03-21,176.03055422222224
wq_images/wq_map2021-03-22.tiff,2021-03-22,149.5831951111111
wq_images/wq_map2021-03-23.tiff,2021-03-23,151.9598022222222
wq_images/wq_map2021-03-24.tiff,2021-03-24,146.30354622222222
wq_images/wq_map2021-03-25.tiff,2021-03-25,137.56845066666668
wq_images/wq_map2021-03-26.tiff,2021-03-26,150.75882844444445
wq_images/wq_map2021-03-27.tiff,2021-03-27,148.52292444444444
wq_images/wq_map2021-03-28.tiff,2021-03-28,164.05990177777778
wq_images/wq_map2021-03-29.tiff,2021-03-29,150.69188088888887
wq_images/wq_map2021-03-30.tiff,2021-03-30,143.13401644444446
wq_images/wq_map2021-03-31.tiff,2021-03-31,149.73197066666665
wq_images/wq_map2021-04-01.tiff,2021-04-01,150.62456933333334
wq_images/wq_map2021-04-02.tiff,2021-04-02,150.92100666666667
wq_images/wq_map2021-04-03.tiff,2021-04-03,150.48843822222221
wq_images/wq_map2021-04-04.tiff,2021-04-04,173.3714128888889
wq_images/wq_map2021-04-05.tiff,2021-04-05,151.85402355555556
wq_images/wq_map2021-04-06.tiff,2021-04-06,146.45800755555555
wq_images/wq_map2021-04-07.tiff,2021-04-07,150.89255422222223
wq_images/wq_map2021-04-08.tiff,2021-04-08,143.42106133333334
wq_images/wq_map2021-04-09.tiff,2021-04-09,148.0283462222222
wq_images/wq_map2021-04-10.tiff,2021-04-10,146.99257422222223
wq_images/wq_map2021-04-11.tiff,2021-04-11,151.64737422222223
wq_images/wq_map2021-04-12.tiff,2021-04-12,147.2343711111111
wq_images/wq_map2021-04-13.tiff,2021-04-13,161.38055955555555
wq_images/wq_map2021-04-14.tiff,2021-04-14,150.15255333333334
wq_images/wq_map2021-04-15.tiff,2021-04-15,147.03808444444445
wq_images/wq_map2021-04-16.tiff,2021-04-16,160.5638768888889
wq_images/wq_map2021-04-17.tiff,2021-04-17,138.68072933333335
wq_images/wq_map2021-04-18.tiff,2021-04-18,154.30110577777776
wq_images/wq_map2021-04-19.tiff,2021-04-19,151.17133866666666
wq_images/wq_map2021-04-20.tiff,2021-04-20,145.18651866666667
wq_images/wq_map2021-04-21.tiff,2021-04-21,147.70072177777777
wq_images/wq_map2021-04-22.tiff,2021-04-22,146.47176933333333
wq_images/wq_map2021-04-23.tiff,2021-04-23,149.29012444444444
wq_images/wq_map2021-04-24.tiff,2021-04-24,144.3324751111111
wq_images/wq_map2021-04-25.tiff,2021-04-25,148.51443333333333
wq_images/wq_map2021-04-26.tiff,2021-04-26,145.06836133333334
wq_images/wq_map2021-04-27.tiff,2021-04-27,148.922688
wq_images/wq_map2021-04-28.tiff,2021-04-28,153.84608577777777
wq_images/wq_map2021-04-29.tiff,2021-04-29,172.0432622222222
wq_images/wq_map2021-04-30.tiff,2021-04-30,150.4884351111111
wq_images/wq_map2021-05-01.tiff,2021-05-01,150.50901066666665
wq_images/wq_map2021-05-02.tiff,2021-05-02,157.0713911111111
wq_images/wq_map2021-05-03.tiff,2021-05-03,146.70238044444446
wq_images/wq_map2021-05-04.tiff,2021-05-04,145.65894088888888
wq_images/wq_map2021-05-05.tiff,2021-05-05,143.5701488888889
wq_images/wq_map2021-05-06.tiff,2021-05-06,149.16482
wq_images/wq_map2021-05-07.tiff,2021-05-07,155.9919008888889
wq_images/wq_map2021-05-08.tiff,2021-05-08,139.69366977777779
wq_images/wq_map2021-05-09.tiff,2021-05-09,150.39811866666668
wq_images/wq_map2021-05-10.tiff,2021-05-10,149.43921111111112
wq_images/wq_map2021-05-11.tiff,2021-05-11,148.49476666666666
wq_images/wq_map2021-05-12.tiff,2021-05-12,155.39488
wq_images/wq_map2021-05-13.tiff,2021-05-13,144.74943377777777
wq_images/wq_map2021-05-14.tiff,2021-05-14,148.30153555555555
wq_images/wq_map2021-05-15.tiff,2021-05-15,140.49961866666666
wq_images/wq_map2021-05-16.tiff,2021-05-16,163.44091866666668
wq_images/wq_map2021-05-17.tiff,2021-05-17,141.22355377777777
wq_images/wq_map2021-05-18.tiff,2021-05-18,145.38196266666668
wq_images/wq_map2021-05-19.tiff,2021-05-19,143.1075711111111
wq_images/wq_map2021-05-20.tiff,2021-05-20,140.182344
wq_images/wq_map2021-05-21.tiff,2021-05-21,146.73453022222222
wq_images/wq_map2021-05-22.tiff,2021-05-22,142.17424044444445
wq_images/wq_map2021-05-23.tiff,2021-05-23,148.59010355555554
wq_images/wq_map2021-05-24.tiff,2021-05-24,138.6700768888889
wq_images/wq_map2021-05-25.tiff,2021-05-25,141.58188311111113
wq_images/wq_map2021-05-26.tiff,2021-05-26,147.19918444444446
wq_images/wq_map2021-05-27.tiff,2021-05-27,150.49012933333333
wq_images/wq_map2021-05-28.tiff,2021-05-28,142.82719822222222
wq_images/wq_map2021-05-29.tiff,2021-05-29,145.38104355555555
wq_images/wq_map2021-05-30.tiff,2021-05-30,151.13591066666666
wq_images/wq_map2021-05-31.tiff,2021-05-31,148.18044622222223
wq_images/wq_map2021-06-01.tiff,2021-06-01,150.99929733333335
